entry,lemma,language,lex_cat_wikidata,des_by_source_P1343,form1_representation,form1_spelling_variant,sense1_gloss_de,sense1_gloss_en,sense1_gloss_es,sense1_gloss_it
https://qichwa.wikibase.cloud/entity/L14002,pukllay,Q5218,Q24905,Q125537856,pukllay,qu-x-Q7260479,spielen,to play,jugar; recrearse,
https://qichwa.wikibase.cloud/entity/L14090,punkichiy,Q5218,Q24905,Q125537856,punkichiy,qu-x-Q7260479,anschwellen lassen,to make swell,hacer hinchar; henchir,
https://qichwa.wikibase.cloud/entity/L14137,puñuchiy,Q5218,Q24905,Q125537856,puñuchiy,qu-x-Q7260479,einschläfern,to send to sleep; to lull to sleep; to put to sleep,adormecer; hacer dormir; acostar,
https://qichwa.wikibase.cloud/entity/L14203,puquchiy,Q5218,Q24905,Q125537856,puquchiy,qu-x-Q7260479,kultivieren,cultivate; to make mature; to raise crops; to ferment; to ripen,cultivar; hacer madurar; fermentar; lograr la madurez de las sementeras; hacer fermentar; hacer producir; hacer crecer,
https://qichwa.wikibase.cloud/entity/L14264,puririchiy,Q5218,Q24905,Q125537856,puririchiy,qu-x-Q7260479,auf den Weg bringen; übermitteln,to convey,para transportar,
https://qichwa.wikibase.cloud/entity/L14275,puriysiy,Q5218,Q24905,Q125537856,puriysiy,qu-x-Q7260479,gehen helfen,to help walk,ayudar a ir; acompañar a alguien,
https://qichwa.wikibase.cloud/entity/L14308,pusamuy,Q5218,Q24905,Q125537856,pusamuy,qu-x-Q7260479,holen (jemanden); herführen; herbringen (jemanden),"to fetch (someone, an animal)",traer (a una persona o animal); conducir,
https://qichwa.wikibase.cloud/entity/L14399,puylluy,Q5218,Q24905,Q125537856,pulluy,qu-x-Q7260479,Tier mit einer Quaste markieren,to mark an animal with a tassel,ponerle la borla por señal; adornar con borlas,
https://qichwa.wikibase.cloud/entity/L14421,phallchay,Q5218,Q24905,Q125537856,phallchay,qu-x-Q7260479,zum Abschluss eines Festes Blumen (Enzian) über die Tiere streuen,to strew flowers (gentian) over the animals at the end of a ceremony; to throw phallchay (gentian) flowers over animals,esparcir flores (genciana) sobre los animales al fin de una fiesta,
https://qichwa.wikibase.cloud/entity/L14437,phanlliy,Q5218,Q24905,Q125537856,phanlliy,qu-x-Q7260479,entfalten; ausbreiten,to unfold; to spread,desplegar,
https://qichwa.wikibase.cloud/entity/L14463,phasiy,Q5218,Q24905,Q125537856,phasiy,qu-x-Q7260479,Bohnen halbgar kochen,to parboil beans,sancochar habas; hacer cocer a vapor,
https://qichwa.wikibase.cloud/entity/L14469,phatachiy,Q5218,Q24905,Q125537856,phatachiy,qu-x-Q7260479,sprengen; platzen lassen,to blast,hacer reventar; hacer volcar,
https://qichwa.wikibase.cloud/entity/L14472,phatatatay,Q5218,Q24905,Q125537856,phatatatay,qu-x-Q7260479,erschüttern,to beat (bound/flutter); to convulse,conmover; temblar; latir; palpitar,
https://qichwa.wikibase.cloud/entity/L14531,phiñapayay,Q5218,Q24905,Q125537856,phiñapayay,qu-x-Q7260479,Groll gegen jemanden zeigen,to show resentment against someone,mostrar resentimiento a una persona; reprender; resondrar,
https://qichwa.wikibase.cloud/entity/L14585,phukupuy,Q5218,Q24905,Q125537856,phukupuy,qu-x-Q7260479,jemanden anblasen,to blow at someone,soplarlo; soplárselo,
https://qichwa.wikibase.cloud/entity/L14589,phukuy,Q5218,Q24905,Q125537856,phukuy,qu-x-Q7260479,blasen,to blow,soplar; tocar la flauta; embrujar,
https://qichwa.wikibase.cloud/entity/L14592,phullchiy,Q5218,Q24905,Q125537856,phullchiy,qu-x-Q7260479,stauen,to dam,rebalsar; rebosar,
https://qichwa.wikibase.cloud/entity/L14619,phurunnay,Q5218,Q24905,Q125537856,phurunnay,qu-x-Q7260479,rupfen; Federn ausrupfen,to pluck,desplumar,
https://qichwa.wikibase.cloud/entity/L14624,phusayachiy,Q5218,Q24905,Q125537856,phusayachiy,qu-x-Q7260479,porös werden,to become porous,volver fofo; volver fungoso,
https://qichwa.wikibase.cloud/entity/L14640,phutiy,Q5218,Q24905,Q125537856,phutiy,qu-x-Q7260479,backen; braten,to bake (in steam),cocer; asar,
https://qichwa.wikibase.cloud/entity/L14685,p'akchay,Q5218,Q24905,Q125537856,p'akchay,qu-x-Q7260479,mit einem Deckel verschließen; zudeckeln,to cover with a lid (the vessel itself is the lid),tapar una olla; embrocar; poner la vajilla volteada; tapar,
https://qichwa.wikibase.cloud/entity/L14707,p'aktiy,Q5218,Q24905,Q125537856,p'aktiy,qu-x-Q7260479,mit einem Deckel verschließen; zudeckeln,to cover with a lid,tapar una olla,
https://qichwa.wikibase.cloud/entity/L14720,p'alltay,Q5218,Q24905,Q125537856,p'alltay,qu-x-Q7260479,auflegen; darüberlegen; hinzufügen,to superpose,sobreponer,
https://qichwa.wikibase.cloud/entity/L14734,p'ampay,Q5218,Q24905,Q125537856,p'anpay,qu-x-Q7260479,beerdigen; begraben; eingraben; vergraben,to bury,enterrar; sepultar; inhumar; dar sepultura; cubrir; tapar; dominar una voz a las demás; cubrir con tierra; soterrar,
https://qichwa.wikibase.cloud/entity/L14734,p'ampay,Q5218,Q24905,Q125537856,p'ampay,qu-x-Q7260479,beerdigen; begraben; eingraben; vergraben,to bury,enterrar; sepultar; inhumar; dar sepultura; cubrir; tapar; dominar una voz a las demás; cubrir con tierra; soterrar,
https://qichwa.wikibase.cloud/entity/L14736,p'anay,Q5218,Q24905,Q125537856,p'anay,qu-x-Q7260479,mit einem Stock schlagen,to beat with a pole/stick; to hit,golpear con un palo; golpear; apalear; golpear con el garrote; zurrar; aporrear,
https://qichwa.wikibase.cloud/entity/L14764,p'aqchiy,Q5218,Q24905,Q125537856,p'aqchiy,qu-x-Q7260479,krümmen; wölben; rundbiegen,to crook; to bend; to curve,arquear,
https://qichwa.wikibase.cloud/entity/L14765,p'aqiy,Q5218,Q24905,Q125537856,p'aqiy,qu-x-Q7260479,teilen,to divide; to part,partir,
https://qichwa.wikibase.cloud/entity/L14771,p'aqray,Q5218,Q24905,Q125537856,p'aqlay,qu-x-Q7260479,enthaaren,to remove hairs; to shave,pelar; cortar al ras,
https://qichwa.wikibase.cloud/entity/L14774,p'aqtiy,Q5218,Q24905,Q125537856,p'aqtiy,qu-x-Q7260479,umdrehen; umwerfen,to turn over; to knock down,volcar,
https://qichwa.wikibase.cloud/entity/L14779,p'arqachay,Q5218,Q24905,Q125537856,p'arqachay,qu-x-Q7260479,verzerren; entstellen,to disfigure,desfigurar,
https://qichwa.wikibase.cloud/entity/L14802,p'inqachiy,Q5218,Q24905,Q125537856,p'inqachiy,qu-x-Q7260479,beschämen,to shame,avergonzar; causar vergüenza; abochornar; sonrojar; afrentar; criticar,
https://qichwa.wikibase.cloud/entity/L14838,p'istuy,Q5218,Q24905,Q125537856,p'istuy,qu-x-Q7260479,bedecken; zudecken,to cover,tapar; cubrir; cobijar; abrigar; envolver,
https://qichwa.wikibase.cloud/entity/L14850,p'itichiy,Q5218,Q24905,Q125537856,p'itichiy,qu-x-Q7260479,aufschieben,to delay; to postpone; to defer; to suspend,suspender (parar o detener); interrumpir,
https://qichwa.wikibase.cloud/entity/L14854,p'itikuy,Q5218,Q24905,Q125537856,p'itikuy,qu-x-Q7260479,heftig begehren (etwas),to desire vehemently (something),desear vehementemente (una cosa); aspirar; ansiar vehemente (una cosa),
https://qichwa.wikibase.cloud/entity/L14871,p'uchquchiy,Q5218,Q24905,Q125537856,p'usquchiy,qu-x-Q7260479,zum Verfaulen bringen,to make rot,podrir; hacer podrir; agriar,
https://qichwa.wikibase.cloud/entity/L14892,p'ulqachiy,Q5218,Q24905,Q125537856,p'ulqachiy,qu-x-Q7260479,täuschen; irreführen,to deceive,engañar,
https://qichwa.wikibase.cloud/entity/L14893,p'ulqay,Q5218,Q24905,Q125537856,p'ulqay,qu-x-Q7260479,necken; ärgern,to tease,enojar,
https://qichwa.wikibase.cloud/entity/L14900,p'ulltiy,Q5218,Q24905,Q125537856,p'ultiy,qu-x-Q7260479,ins Wasser tauchen; untertauchen,to plunge into the water,sumergir; zambullir; chapuzar,
https://qichwa.wikibase.cloud/entity/L14975,qallarichiy,Q5218,Q24905,Q125537856,qallarichiy,qu-x-Q7260479,beginnen lassen,to make begin,hacer empezar; establecer,
https://qichwa.wikibase.cloud/entity/L15010,qallchay,Q5218,Q24905,Q125537856,qallchay,qu-x-Q7260479,Getreide mähen,to mow cereal,segar; hacinar la mies; formar gavillas erguidas,
https://qichwa.wikibase.cloud/entity/L15047,qamiy,Q5218,Q24905,Q125537856,qamiy,qu-x-Q7260479,handeln; Handel treiben mit,to trade,traficar,
https://qichwa.wikibase.cloud/entity/L15073,qanchischay,Q5218,Q24905,Q125537856,qanchischay,qu-x-Q7260479,versiebenfachen,to multiply with seven,multiplicar con siete; septuplicar,
https://qichwa.wikibase.cloud/entity/L15127,qapchapi qillqasqata watuy,Q5218,Q24905,Q125537856,qapchapi qillqasqata watuy,qu-x-Q7260479,entziffern; entschlüsseln,to decipher,descifrar,
https://qichwa.wikibase.cloud/entity/L15128,qapchata paskay,Q5218,Q24905,Q125537856,qapchata phaskay,qu-x-Q7260479,entziffern; entschlüsseln,to decipher,descifrar,
https://qichwa.wikibase.cloud/entity/L15174,qara lluch'uy,Q5218,Q24905,Q125537856,qara lluch'uy,qu-x-Q7260479,ein Tier häuten; das Fell abziehen; abhäuten,to skin an animal,despojar o quitar el cuero; despellejar,
https://qichwa.wikibase.cloud/entity/L15177,qaramuy,Q5218,Q24905,Q125537856,qaramuy,qu-x-Q7260479,austeilen gehen,to go to deal out,ir a dar de comer; ir a servir comida,
https://qichwa.wikibase.cloud/entity/L15217,qarpamuy,Q5218,Q24905,Q125537856,qarpamuy,qu-x-Q7260479,bewässern gehen,to go to irrigate,ir a regar; irrigar,
https://qichwa.wikibase.cloud/entity/L15225,qarpay,Q5218,Q24905,Q125537856,qarpay,qu-x-Q7260479,bewässern,to irrigate,regar; irrigar,
https://qichwa.wikibase.cloud/entity/L15265,qasichiy,Q5218,Q24905,Q125537856,qasichiy,qu-x-Q7260479,beruhigen,to calm,sosegar; desocupar,
https://qichwa.wikibase.cloud/entity/L15306,qatapuy,Q5218,Q24905,Q125537856,qhatapuy,qu-x-Q7260479,etwas für jemanden bedecken,to cover something for someone else,tapárselo; techárselo,
https://qichwa.wikibase.cloud/entity/L15307,qataray,Q5218,Q24905,Q125537856,qhataray,qu-x-Q7260479,aufdecken,to uncover,abrir; quitar la cubierta,
https://qichwa.wikibase.cloud/entity/L15316,qataykuy,Q5218,Q24905,Q125537856,qhataykuy,qu-x-Q7260479,wieder bedecken,to cover again,recobrir; cobrir de nuevo; cobijar,
https://qichwa.wikibase.cloud/entity/L15320,qatichiy,Q5218,Q24905,Q125537856,qhatichiy,qu-x-Q7260479,folgen lassen,to make follow,hacer seguir; rastrear,
https://qichwa.wikibase.cloud/entity/L15321,qatichiy,Q5218,Q24905,Q125537856,qatichiy,qu-x-Q7260479,nachahmen; nachmachen,to imitate,imitar,
https://qichwa.wikibase.cloud/entity/L15326,qatimuy,Q5218,Q24905,Q125537856,qhatimuy,qu-x-Q7260479,für sich etwas oder jemanden antreiben,to drive an animal or person for oneself,arreárselo; traérselo,
https://qichwa.wikibase.cloud/entity/L15338,qatipuy,Q5218,Q24905,Q125537856,qhatipuy,qu-x-Q7260479,für jemanden etwas oder jemanden antreiben,to drive an animal or person for someone,rastreárselo; arreárselo,
https://qichwa.wikibase.cloud/entity/L15366,qatiykachay,Q5218,Q24905,Q125537856,qhatiykachay,qu-x-Q7260479,verfolgen,to persecute; to persecute; to torment,perseguir,
https://qichwa.wikibase.cloud/entity/L15366,qatiykachay,Q5218,Q24905,Q125537856,qatiykachay,qu-x-Q7260479,verfolgen,to persecute; to persecute; to torment,perseguir,
https://qichwa.wikibase.cloud/entity/L15377,qawichiy,Q5218,Q24905,Q125537856,qawichiy,qu-x-Q7260479,Pflanzen in der Sonne trocknen lassen,to have plants dried in the sun by ...,hacer asolear; hacer asolear la oca; asolear (oca u otros productos),
https://qichwa.wikibase.cloud/entity/L15384,qawiy,Q5218,Q24905,Q125537856,qawiy,qu-x-Q7260479,Pflanzen in der Sonne trocknen; welken lassen,to dry plants in the sun,asolear la oca y otras plantas; poner la oca al sol,
https://qichwa.wikibase.cloud/entity/L15454,qaywiy,Q5218,Q24905,Q125537856,qaywiy,qu-x-Q7260479,rühren; umrühren,to stir,agitar o mover un líquido con una paleta o cuchara; remover,
https://qichwa.wikibase.cloud/entity/L15471,qichuqay,Q5218,Q24905,Q125537856,qhichuqay,qu-x-Q7260479,herunternehmen,to take down,bajar; quitar una parte,
https://qichwa.wikibase.cloud/entity/L15474,qichuy,Q5218,Q24905,Q125537856,qhichuy,qu-x-Q7260479,wegnehmen,to take away; to snatch; to appropiate; to carry off; to deprive,quitar; despojar; arrebatar; arrebatar alguna cosa; quitar arrebatar; despojar; quitar (mat -); excluir,
https://qichwa.wikibase.cloud/entity/L15474,qichuy,Q5218,Q24905,Q125537856,qichuy,qu-x-Q7260479,wegnehmen,to take away; to snatch; to appropiate; to carry off; to deprive,quitar; despojar; arrebatar; arrebatar alguna cosa; quitar arrebatar; despojar; quitar (mat -); excluir,
https://qichwa.wikibase.cloud/entity/L15475,qichuy,Q5218,Q24905,Q125537856,qichuy,qu-x-Q7260479,abziehen; subtrahieren,to subtract,sustraer; quitar,
https://qichwa.wikibase.cloud/entity/L15475,qichuy,Q5218,Q24905,Q125537856,qhichuy,qu-x-Q7260479,abziehen; subtrahieren,to subtract,sustraer; quitar,
https://qichwa.wikibase.cloud/entity/L15501,qillqachiy,Q5218,Q24905,Q125537856,qilqachiy,qu-x-Q7260479,schreiben lassen,to make write,hacer escribir; hacer firmar,
https://qichwa.wikibase.cloud/entity/L15501,qillqachiy,Q5218,Q24905,Q125537856,qillqachiy,qu-x-Q7260479,schreiben lassen,to make write,hacer escribir; hacer firmar,
https://qichwa.wikibase.cloud/entity/L15511,qillqakunata musuqman kutiy,Q5218,Q24905,Q125537856,qillqakunata musuqman k'utiy,qu-x-Q7260479,abschreiben; kopieren,to copy,copiar,
https://qichwa.wikibase.cloud/entity/L15590,qiquy,Q5218,Q24905,Q125537856,qiquy,qu-x-Q7260479,verwickeln,to embroil; to entangle,embrollar ; embaucar; engañar; zurcir,
https://qichwa.wikibase.cloud/entity/L15621,qispichiy,Q5218,Q24905,Q125537856,uyway,qu-x-Q7260479,aufziehen,to bring up; to raise,criar,
https://qichwa.wikibase.cloud/entity/L15644,qispiy,Q5218,Q24905,Q125537856,qhispiy,qu-x-Q7260479,verwirklichen; ausführen,to carry out; to perform; to realize (to carry out),realizar,
https://qichwa.wikibase.cloud/entity/L15688,quchikuy,Q5218,Q24905,Q125537856,quchikuy,qu-x-Q7260479,ordnen; aufräumen,to arrange; to put into order,ordenar,
https://qichwa.wikibase.cloud/entity/L15788,qulluchiy,Q5218,Q24905,Q125537856,qulluchiy,qu-x-Q7260479,vernichten,to annihilate; to devastate; to eliminate,exterminar; frustrar; destruir; hacer fracasar,
https://qichwa.wikibase.cloud/entity/L15799,qulluy,Q5218,Q24905,Q125537856,qulluy,qu-x-Q7260479,auslöschen,to extinguish; to put out a fire; to extinguish,extinguir; apagar,
https://qichwa.wikibase.cloud/entity/L15827,qunqapuy,Q5218,Q24905,Q125537856,qunqapuy,qu-x-Q7260479,vergessen,to forget,olvidar; olvidárselo,
https://qichwa.wikibase.cloud/entity/L15834,qunqay,Q5218,Q24905,Q125537856,qunqay,qu-x-Q7260479,vergessen,to forget,olvidar; perder el recuerdo; perder la memoria; olvidarse de improviso; perdonar,
https://qichwa.wikibase.cloud/entity/L15865,qunuy,Q5218,Q24905,Q125537856,qunuy,qu-x-Q7260479,Feuer entzünden,to build a bonfire; to build a bonefire,encender fuego; incinerar; caldear,
https://qichwa.wikibase.cloud/entity/L15870,quñuchay,Q5218,Q24905,Q125537856,quñuchay,qu-x-Q7260479,erweichen; aufweichen,to soften,suavizar,
https://qichwa.wikibase.cloud/entity/L15882,qupuy,Q5218,Q24905,Q125537856,qupuy,qu-x-Q7260479,etwas Geliehenes zurückgeben,to return something lent; to bring back; to return; to pay; to repay,volver algo prestado; devolver; dar a otra persona; pagar; restituir,
https://qichwa.wikibase.cloud/entity/L15941,qurpachay,Q5218,Q24905,Q125537856,qurpachay,qu-x-Q7260479,beherbergen,to lodge,hospedar; alojar; albergar; acoger; aposentar; refugiar; amparar,
https://qichwa.wikibase.cloud/entity/L15965,qusiyachiy,Q5218,Q24905,Q125537856,qusiyachiy,qu-x-Q7260479,klären,to clarify; (to weaken the sight$),aclarar,
https://qichwa.wikibase.cloud/entity/L16005,quy,Q5218,Q24905,Q125537856,quy,qu-x-Q7260479,geben,to give; to deliver; to give; to present; to present,dar; entregar; pagar; otorgar; dispensar; conceder; entregar; donar; impartir; ofrecer; regalar,
https://qichwa.wikibase.cloud/entity/L16030,quysiy,Q5218,Q24905,Q125537856,quysiy,qu-x-Q7260479,helfen,to help,ayudar; ayudar a repartir,
https://qichwa.wikibase.cloud/entity/L16049,qhachuy,Q5218,Q24905,Q125537856,qhachuy,qu-x-Q7260479,rühren; raufen,to stir,mesar; remover,
https://qichwa.wikibase.cloud/entity/L16061,qhaliyachipuy,Q5218,Q24905,Q125537856,qhaliyachipuy,qu-x-Q7260479,heilen,to cure; to heal,curar,
https://qichwa.wikibase.cloud/entity/L16063,qhaliyachiy,Q5218,Q24905,Q125537856,qhaliyachiy,qu-x-Q7260479,heilen,to cure; to heal,curar; sanar,
https://qichwa.wikibase.cloud/entity/L16065,qhaliyarqachipuy,Q5218,Q24905,Q125537856,qhaliyarqachipuy,qu-x-Q7260479,heilen,to cure; to heal,curar,
https://qichwa.wikibase.cloud/entity/L16072,qhallay,Q5218,Q24905,Q125537856,qhallay,qu-x-Q7260479,gewaltsam hinauswerfen,to throw out violently,botar fuera violentemente; echar líquido con la mano,
https://qichwa.wikibase.cloud/entity/L16079,qhamiyay,Q5218,Q24905,Q125537856,qhamiyay,qu-x-Q7260479,spionieren,to spy,espiar; acechar,
https://qichwa.wikibase.cloud/entity/L16083,qhamsay,Q5218,Q24905,Q125537856,qhamsay,qu-x-Q7260479,beißen,to bite,mascar; morder; coger con la boca; dar mordiscos un animal que pelea o ataca,
https://qichwa.wikibase.cloud/entity/L16103,qhapaqay,Q5218,Q24905,Q125537856,qhapaqay,qu-x-Q7260479,regieren; herrschen,to reign,reinar,
https://qichwa.wikibase.cloud/entity/L16125,qhapaqyachiy,Q5218,Q24905,Q125537856,qhapaqyachiy,qu-x-Q7260479,bereichern,to enrich,enriquecer,
https://qichwa.wikibase.cloud/entity/L16134,qhaphtuy,Q5218,Q24905,Q125537856,qhaphtuy,qu-x-Q7260479,etwas zwischen den Händen reiben,to rub something between the hands,frotar algo entre las manos,
https://qichwa.wikibase.cloud/entity/L16138,qhaquchiy,Q5218,Q24905,Q125537856,qhaquchiy,qu-x-Q7260479,reiben lassen; kneten lassen,to make rub,hacer frotar,
https://qichwa.wikibase.cloud/entity/L16140,qhaqumuy,Q5218,Q24905,Q125537856,qhaqumuy,qu-x-Q7260479,etwas reiben gehen,to go to rub,ir a frotar algo,
https://qichwa.wikibase.cloud/entity/L16142,qhaqupuy,Q5218,Q24905,Q125537856,qhaqupuy,qu-x-Q7260479,etwas für jemanden reiben,to rub something for someone,frotárselo algo,
https://qichwa.wikibase.cloud/entity/L16158,qharatatay,Q5218,Q24905,Q125537856,kharatatay,qu-x-Q7260479,ziehen; schleppen,to drag,arrastrar,
https://qichwa.wikibase.cloud/entity/L16199,qhasachiy,Q5218,Q24905,Q125537856,qhasachiy,qu-x-Q7260479,einebnen,to level,aplanar,
https://qichwa.wikibase.cloud/entity/L16209,qhastiy,Q5218,Q24905,Q125537856,qhastiy,qu-x-Q7260479,entdecken,to discover,descubrir; desnudar; desvestir,
https://qichwa.wikibase.cloud/entity/L16216,qhasuykuy,Q5218,Q24905,Q125537856,qhasuykuy,qu-x-Q7260479,Stoff oder Leder zerreißen,to tear cloth or leather,dar rasgón en cuero o ropa con punta,
https://qichwa.wikibase.cloud/entity/L16220,qhatichiy,Q5218,Q24905,Q125537856,qhatichiy,qu-x-Q7260479,nachmachen; nachahmen,to imitate,imitar,
https://qichwa.wikibase.cloud/entity/L16225,qhatqichiy,Q5218,Q24905,Q125537856,qhatqichiy,qu-x-Q7260479,verbittern,to embitter,amargar,
https://qichwa.wikibase.cloud/entity/L16233,qhatukuy,Q5218,Q24905,Q125537856,qhatukuy,qu-x-Q7260479,verkaufen,to sell; to negotiate,venderse algo,
https://qichwa.wikibase.cloud/entity/L16253,qhawachiy,Q5218,Q24905,Q125537856,qhawachiy,qu-x-Q7260479,zeigen,to show,mostrar; aclarar un asunto; demostrar; mostrar; enseñar; hacer mirar; observar; manifestar; exhibir; exponer,
https://qichwa.wikibase.cloud/entity/L16257,qhawakuy,Q5218,Q24905,Q125537856,qhawakuy,qu-x-Q7260479,sich betrachten; sich in acht nehmen,to look at oneself; to watch oneself; to watch out,mirarse,
https://qichwa.wikibase.cloud/entity/L16267,qhawapayay,Q5218,Q24905,Q125537856,qhawapayay,qu-x-Q7260479,kritisieren,to criticize,criticar,
https://qichwa.wikibase.cloud/entity/L16268,qhawapuy,Q5218,Q24905,Q125537856,qhawapuy,qu-x-Q7260479,etwas für jemanden betrachten,to watch something for someone,mirárselo,
https://qichwa.wikibase.cloud/entity/L16275,qhawariy,Q5218,Q24905,Q125537856,qhawariy,qu-x-Q7260479,beachten,to pay attention to; to test,atender; controlar; cuidar; verificar; mirar; examinar,
https://qichwa.wikibase.cloud/entity/L16277,qhawarpariy,Q5218,Q24905,Q125537856,qhawarpariy,qu-x-Q7260479,nicht beachten; ignorieren,to ignore,no hacer caso de,
https://qichwa.wikibase.cloud/entity/L16281,qhawaykachay,Q5218,Q24905,Q125537856,qhawaykachay,qu-x-Q7260479,erwägen,to contemplate,comtemplar,
https://qichwa.wikibase.cloud/entity/L16282,qhawaykuy,Q5218,Q24905,Q125537856,qhawaykuy,qu-x-Q7260479,besuchen,to visit,visitar,
